Status	E001	E002	E003	E004	E005	E006	E007	E008	E009	E010	E011	E012	E013	E014	E015	E016	E017	E018	E019	E020	E021	E022	E023	E024	E025	E026	E027	E028	E029	E030	E031	E032	E033	E034	E035	E036	E037	E038	E039	E040	E041	E042	E043	E044	E045	E046	E047	E048	E049	E050	E051	E052	E053	E054	E055	E056	E057	E058	E059	E061	E062	E063	E065	E066	E067	E068	E069	E070	E071	E072	E073	E074	E075	E076	E077	E078	E079	E080	E081	E082	E083	E084	E085	E086	E087	E088	E089	E090	E091	E092	E093	E094	E095	E096	E097	E098	E099	E100	E101	E102	E103	E104	E105	E106	E107	E108	E109	E110	E111	E112	E113	E114	E115	E116	E117	E118	E119	E120	E121	E122	E123	E124	E125	E126	E127	E128	E129
10_TxEnh5'	0.257425742574257	0.673267326732673	0.366336633663366	0.435643564356436	0.623762376237624	0.623762376237624	0.396039603960396	0.376237623762376	0.336633663366337	0.217821782178218	0.306930693069307	0.336633663366337	0.702970297029703	0.227722772277228	0.445544554455446	0.267326732673267	0.168316831683168	0.405940594059406	0.297029702970297	0.227722772277228	0.584158415841584	0.673267326732673	0.603960396039604	0.217821782178218	0.346534653465347	0.435643564356436	0.386138613861386	0.0594059405940594	0.544554455445545	0.148514851485149	0.415841584158416	0.534653465346535	0.603960396039604	0.544554455445545	0.455445544554455	0.346534653465347	0.138613861386139	0.465346534653465	0.128712871287129	0.316831683168317	0.277227722772277	0.455445544554455	0.356435643564356	0.554455445544555	0.148514851485149	0.0891089108910891	0.227722772277228	0.485148514851485	0.554455445544555	0.594059405940594	0.247524752475248	0.188118811881188	0.178217821782178	0.455445544554455	0.405940594059406	0.663366336633663	0.386138613861386	0.287128712871287	0.386138613861386	0.099009900990099	0.247524752475248	0.247524752475248	0.217821782178218	0.108910891089109	0.584158415841584	0.287128712871287	0.138613861386139	0.396039603960396	0.207920792079208	0.178217821782178	0.316831683168317	0.207920792079208	0.455445544554455	0.584158415841584	0.336633663366337	0.0099009900990099	0.376237623762376	0.237623762376238	0.396039603960396	0.485148514851485	0.188118811881188	0.267326732673267	0.237623762376238	0.594059405940594	0.376237623762376	0.207920792079208	0.603960396039604	0.287128712871287	0.396039603960396	0.396039603960396	0.613861386138614	0.415841584158416	0.207920792079208	0.316831683168317	0.683168316831683	0.178217821782178	0.217821782178218	0.128712871287129	0.297029702970297	0.0693069306930693	0.207920792079208	0.584158415841584	0.168316831683168	0.247524752475248	0.0396039603960396	0.118811881188119	0.316831683168317	0.386138613861386	0.178217821782178	0.108910891089109	0.207920792079208	0.178217821782178	0.0396039603960396	0.435643564356436	0.198019801980198	0.346534653465347	0.118811881188119	0.643564356435644	0.544554455445545	0.118811881188119	0.247524752475248	0.128712871287129	0.297029702970297	0.584158415841584	0.257425742574257	0.326732673267327	0.594059405940594
11_TxEnh3'	0.485148514851485	0.485148514851485	0.574257425742574	0.475247524752475	0.316831683168317	0.554455445544555	0.257425742574257	0.376237623762376	0.495049504950495	0.544554455445545	0.465346534653465	0.386138613861386	0.356435643564356	0.584158415841584	0.574257425742574	0.564356435643564	0.346534653465347	0.465346534653465	0.544554455445545	0.524752475247525	0.554455445544555	0.396039603960396	0.613861386138614	0.653465346534653	0.623762376237624	0.207920792079208	0.257425742574257	0.297029702970297	0.574257425742574	0.514851485148515	0.554455445544555	0.465346534653465	0.0396039603960396	0.207920792079208	0.504950495049505	0.594059405940594	0.0099009900990099	0.0891089108910891	0.0198019801980198	0.0198019801980198	0.217821782178218	0.504950495049505	0.0297029702970297	0.435643564356436	0.0396039603960396	0.0297029702970297	0.0297029702970297	0.0099009900990099	0.326732673267327	0.227722772277228	0.574257425742574	0.326732673267327	0.336633663366337	0.346534653465347	0.198019801980198	0.603960396039604	0.297029702970297	0.356435643564356	0.099009900990099	0.237623762376238	0.0099009900990099	0.524752475247525	0.603960396039604	0.148514851485149	0.544554455445545	0.554455445544555	0.643564356435644	0.198019801980198	0.475247524752475	0.455445544554455	0.623762376237624	0.643564356435644	0.267326732673267	0.584158415841584	0.306930693069307	0.554455445544555	0.267326732673267	0.356435643564356	0.673267326732673	0.465346534653465	0.277227722772277	0.504950495049505	0.227722772277228	0.287128712871287	0.316831683168317	0.277227722772277	0.198019801980198	0.227722772277228	0.415841584158416	0.178217821782178	0.396039603960396	0.306930693069307	0.326732673267327	0.188118811881188	0.643564356435644	0.326732673267327	0.534653465346535	0.366336633663366	0.336633663366337	0.188118811881188	0.554455445544555	0.267326732673267	0.376237623762376	0.584158415841584	0.465346534653465	0.198019801980198	0.485148514851485	0.524752475247525	0.485148514851485	0.0099009900990099	0.465346534653465	0.693069306930693	0.118811881188119	0.148514851485149	0.257425742574257	0.168316831683168	0.306930693069307	0.356435643564356	0.653465346534653	0.633663366336634	0.485148514851485	0.584158415841584	0.396039603960396	0.198019801980198	0.316831683168317	0.217821782178218	0.514851485148515
12_TxEnhW	0.108910891089109	0.108910891089109	0.0396039603960396	0.178217821782178	0.0198019801980198	0.0693069306930693	0.227722772277228	0.108910891089109	0.099009900990099	0.198019801980198	0.207920792079208	0.168316831683168	0.0693069306930693	0.158415841584158	0.0198019801980198	0.138613861386139	0.188118811881188	0.108910891089109	0.0594059405940594	0.0198019801980198	0.0396039603960396	0.0792079207920792	0.099009900990099	0.0297029702970297	0.0594059405940594	0.178217821782178	0.316831683168317	0.207920792079208	0.0396039603960396	0.0198019801980198	0.198019801980198	0.0099009900990099	0.0198019801980198	0.0396039603960396	0.188118811881188	0.237623762376238	0.0693069306930693	0.0099009900990099	0.0099009900990099	0.0198019801980198	0.0198019801980198	0.0495049504950495	0.0891089108910891	0.0792079207920792	0.0594059405940594	0.0099009900990099	0.0297029702970297	0.0099009900990099	0.099009900990099	0.207920792079208	0.326732673267327	0.237623762376238	0.217821782178218	0.297029702970297	0.0099009900990099	0.0594059405940594	0.188118811881188	0.0198019801980198	0.168316831683168	0.099009900990099	0.148514851485149	0.0594059405940594	0.0396039603960396	0.534653465346535	0.0495049504950495	0.0594059405940594	0.198019801980198	0.277227722772277	0.0792079207920792	0.0396039603960396	0.0693069306930693	0.0297029702970297	0.0693069306930693	0.0594059405940594	0.118811881188119	0.584158415841584	0.0891089108910891	0.386138613861386	0.168316831683168	0.188118811881188	0.237623762376238	0.504950495049505	0.0891089108910891	0.168316831683168	0.108910891089109	0.217821782178218	0.188118811881188	0.0297029702970297	0.118811881188119	0.0792079207920792	0.227722772277228	0.138613861386139	0.0198019801980198	0.415841584158416	0.0198019801980198	0.0891089108910891	0.118811881188119	0.0891089108910891	0.0297029702970297	0.0792079207920792	0.099009900990099	0.0198019801980198	0.227722772277228	0.0693069306930693	0.297029702970297	0.356435643564356	0.0297029702970297	0.108910891089109	0.168316831683168	0.138613861386139	0.099009900990099	0.158415841584158	0.297029702970297	0.0297029702970297	0.257425742574257	0.0792079207920792	0.138613861386139	0.0693069306930693	0.138613861386139	0.227722772277228	0.247524752475248	0.0495049504950495	0.0396039603960396	0.0198019801980198	0.0891089108910891	0.0594059405940594	0.0396039603960396
13_EnhA1	0.376237623762376	0.425742574257426	0.356435643564356	0.099009900990099	0.584158415841584	0.455445544554455	0.108910891089109	0.584158415841584	0.0891089108910891	0.0792079207920792	0.683168316831683	0.099009900990099	0.584158415841584	0.603960396039604	0.396039603960396	0.702970297029703	0.524752475247525	0.653465346534653	0.287128712871287	0.198019801980198	0.435643564356436	0.445544554455446	0.524752475247525	0.297029702970297	0.326732673267327	0.0891089108910891	0.514851485148515	0.118811881188119	0.326732673267327	0.257425742574257	0.514851485148515	0.356435643564356	0.722772277227723	0.247524752475248	0.504950495049505	0.227722772277228	0.198019801980198	0.0594059405940594	0.168316831683168	0.316831683168317	0.0693069306930693	0.0198019801980198	0.099009900990099	0.0396039603960396	0.0891089108910891	0.455445544554455	0.148514851485149	0.188118811881188	0.168316831683168	0.316831683168317	0.554455445544555	0.455445544554455	0.574257425742574	0.504950495049505	0.277227722772277	0.178217821782178	0.574257425742574	0.495049504950495	0.514851485148515	0.287128712871287	0.594059405940594	0.495049504950495	0.524752475247525	0.465346534653465	0.574257425742574	0.455445544554455	0.495049504950495	0.712871287128713	0.207920792079208	0.495049504950495	0.376237623762376	0.584158415841584	0.534653465346535	0.336633663366337	0.663366336633663	0.386138613861386	0.673267326732673	0.267326732673267	0.485148514851485	0.603960396039604	0.0594059405940594	0.574257425742574	0.376237623762376	0.485148514851485	0.475247524752475	0.178217821782178	0.584158415841584	0.099009900990099	0.168316831683168	0.217821782178218	0.108910891089109	0.485148514851485	0.356435643564356	0.762376237623762	0.386138613861386	0.217821782178218	0.514851485148515	0.336633663366337	0.574257425742574	0.514851485148515	0.237623762376238	0.504950495049505	0.663366336633663	0.128712871287129	0.534653465346535	0.386138613861386	0.633663366336634	0.485148514851485	0.554455445544555	0.722772277227723	0.326732673267327	0.0495049504950495	0.445544554455446	0.148514851485149	0.237623762376238	0.118811881188119	0.168316831683168	0.336633663366337	0.366336633663366	0.465346534653465	0.227722772277228	0.207920792079208	0.504950495049505	0.574257425742574	0.316831683168317	0.633663366336634	0.485148514851485
14_EnhA2	0.099009900990099	0.534653465346535	0.603960396039604	0.178217821782178	0.564356435643564	0.425742574257426	0.198019801980198	0.207920792079208	0.267326732673267	0.0693069306930693	0.0594059405940594	0.148514851485149	0.188118811881188	0.0297029702970297	0.118811881188119	0.0297029702970297	0.099009900990099	0.0594059405940594	0.0693069306930693	0.148514851485149	0.326732673267327	0.138613861386139	0.0099009900990099	0.138613861386139	0.0198019801980198	0.257425742574257	0.0198019801980198	0.0297029702970297	0.514851485148515	0.564356435643564	0.316831683168317	0.366336633663366	0.306930693069307	0.198019801980198	0.257425742574257	0.396039603960396	0.544554455445545	0.475247524752475	0.237623762376238	0.475247524752475	0.0297029702970297	0.178217821782178	0.514851485148515	0.128712871287129	0.504950495049505	0.386138613861386	0.544554455445545	0.247524752475248	0.0693069306930693	0.128712871287129	0.0396039603960396	0.0396039603960396	0.118811881188119	0.0396039603960396	0.277227722772277	0.267326732673267	0.168316831683168	0.0891089108910891	0.0495049504950495	0.158415841584158	0.0198019801980198	0.257425742574257	0.178217821782178	0.0198019801980198	0.267326732673267	0.118811881188119	0.267326732673267	0.415841584158416	0.0099009900990099	0.118811881188119	0.356435643564356	0.118811881188119	0.277227722772277	0.0297029702970297	0.306930693069307	0.207920792079208	0.316831683168317	0.534653465346535	0.0396039603960396	0.316831683168317	0.237623762376238	0.257425742574257	0.198019801980198	0.306930693069307	0.425742574257426	0.0396039603960396	0.0198019801980198	0.485148514851485	0.207920792079208	0.0495049504950495	0.198019801980198	0.564356435643564	0.376237623762376	0.336633663366337	0.237623762376238	0.267326732673267	0.178217821782178	0.613861386138614	0.247524752475248	0.0891089108910891	0.108910891089109	0.326732673267327	0.643564356435644	0.148514851485149	0.0594059405940594	0.0891089108910891	0.0792079207920792	0.099009900990099	0.0099009900990099	0.336633663366337	0.168316831683168	0.0198019801980198	0.287128712871287	0.158415841584158	0.0198019801980198	0.158415841584158	0.0495049504950495	0.227722772277228	0.118811881188119	0.0495049504950495	0.0099009900990099	0.0099009900990099	0.297029702970297	0.178217821782178	0.188118811881188	0.118811881188119	0.0396039603960396
15_EnhAF	0.188118811881188	0.227722772277228	0.0495049504950495	0.247524752475248	0.0891089108910891	0.128712871287129	0.306930693069307	0.198019801980198	0.0198019801980198	0.0297029702970297	0.524752475247525	0.0198019801980198	0.465346534653465	0.148514851485149	0.0198019801980198	0.0297029702970297	0.0396039603960396	0.0594059405940594	0.0495049504950495	0.207920792079208	0.128712871287129	0.0396039603960396	0.0198019801980198	0.0495049504950495	0.0099009900990099	0.0198019801980198	0.237623762376238	0.0396039603960396	0.0099009900990099	0.297029702970297	0.633663366336634	0.247524752475248	0.603960396039604	0.148514851485149	0.455445544554455	0.366336633663366	0.148514851485149	0.386138613861386	0.237623762376238	0.524752475247525	0.0594059405940594	0.366336633663366	0.118811881188119	0.415841584158416	0.544554455445545	0.188118811881188	0.207920792079208	0.277227722772277	0.0198019801980198	0.188118811881188	0.168316831683168	0.0099009900990099	0.445544554455446	0.475247524752475	0.0198019801980198	0.188118811881188	0.0099009900990099	0.0099009900990099	0.237623762376238	0.168316831683168	0.376237623762376	0.118811881188119	0.425742574257426	0.099009900990099	0.0396039603960396	0.178217821782178	0.0396039603960396	0.544554455445545	0.0099009900990099	0.0693069306930693	0.0297029702970297	0.0495049504950495	0.237623762376238	0.0297029702970297	0.0396039603960396	0.0792079207920792	0.0891089108910891	0.0099009900990099	0.207920792079208	0.613861386138614	0.0594059405940594	0.0792079207920792	0.0495049504950495	0.257425742574257	0.257425742574257	0.306930693069307	0.227722772277228	0.0099009900990099	0.0693069306930693	0.0594059405940594	0.099009900990099	0.297029702970297	0.128712871287129	0.158415841584158	0.574257425742574	0.435643564356436	0.0693069306930693	0.198019801980198	0.0693069306930693	0.207920792079208	0.0099009900990099	0.247524752475248	0.108910891089109	0.198019801980198	0.0594059405940594	0.257425742574257	0.504950495049505	0.247524752475248	0.277227722772277	0.425742574257426	0.0693069306930693	0.0198019801980198	0.495049504950495	0.435643564356436	0.0099009900990099	0.108910891089109	0.0693069306930693	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.544554455445545	0.0495049504950495	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099
16_EnhW1	0.306930693069307	0.0792079207920792	0.524752475247525	0.504950495049505	0.217821782178218	0.0198019801980198	0.198019801980198	0.306930693069307	0.346534653465347	0.415841584158416	0.485148514851485	0.099009900990099	0.574257425742574	0.0297029702970297	0.198019801980198	0.198019801980198	0.415841584158416	0.485148514851485	0.0594059405940594	0.0297029702970297	0.217821782178218	0.148514851485149	0.148514851485149	0.455445544554455	0.108910891089109	0.366336633663366	0.118811881188119	0.524752475247525	0.0891089108910891	0.336633663366337	0.108910891089109	0.356435643564356	0.277227722772277	0.118811881188119	0.0396039603960396	0.0495049504950495	0.257425742574257	0.267326732673267	0.108910891089109	0.198019801980198	0.158415841584158	0.257425742574257	0.257425742574257	0.0297029702970297	0.099009900990099	0.326732673267327	0.514851485148515	0.267326732673267	0.0297029702970297	0.158415841584158	0.099009900990099	0.366336633663366	0.336633663366337	0.0099009900990099	0.0693069306930693	0.227722772277228	0.188118811881188	0.158415841584158	0.564356435643564	0.504950495049505	0.198019801980198	0.316831683168317	0.405940594059406	0.277227722772277	0.0891089108910891	0.0792079207920792	0.0495049504950495	0.217821782178218	0.188118811881188	0.0495049504950495	0.099009900990099	0.148514851485149	0.297029702970297	0.277227722772277	0.128712871287129	0.237623762376238	0.297029702970297	0.297029702970297	0.504950495049505	0.356435643564356	0.178217821782178	0.0495049504950495	0.475247524752475	0.207920792079208	0.178217821782178	0.316831683168317	0.099009900990099	0.0594059405940594	0.554455445544555	0.178217821782178	0.534653465346535	0.623762376237624	0.544554455445545	0.415841584158416	0.247524752475248	0.396039603960396	0.178217821782178	0.465346534653465	0.336633663366337	0.396039603960396	0.178217821782178	0.237623762376238	0.386138613861386	0.564356435643564	0.247524752475248	0.376237623762376	0.475247524752475	0.376237623762376	0.178217821782178	0.297029702970297	0.128712871287129	0.118811881188119	0.247524752475248	0.376237623762376	0.158415841584158	0.504950495049505	0.217821782178218	0.603960396039604	0.594059405940594	0.465346534653465	0.504950495049505	0.0594059405940594	0.168316831683168	0.574257425742574	0.207920792079208	0.564356435643564	0.306930693069307
17_EnhW2	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0297029702970297	0.0099009900990099	0.099009900990099	0.0099009900990099	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0297029702970297	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0495049504950495	0.0396039603960396	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.267326732673267	0.0198019801980198	0.524752475247525	0.0297029702970297	0.0396039603960396	0.0297029702970297	0.0396039603960396	0.0297029702970297	0.0099009900990099	0.0099009900990099	0.0495049504950495	0.0297029702970297	0.0891089108910891	0.0297029702970297	0.0594059405940594	0.0099009900990099	0.0396039603960396	0.0297029702970297	0.0099009900990099	0.0396039603960396	0.0396039603960396	0.0099009900990099	0.0099009900990099	0.0792079207920792	0.0099009900990099	0.0099009900990099	0.108910891089109	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0792079207920792	0.0297029702970297	0.108910891089109	0.108910891089109	0.0099009900990099	0.207920792079208	0.0099009900990099	0.217821782178218	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.108910891089109	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.099009900990099	0.0792079207920792	0.0099009900990099	0.108910891089109	0.0792079207920792	0.099009900990099	0.0891089108910891	0.0198019801980198	0.188118811881188	0.0396039603960396	0.0396039603960396	0.0495049504950495	0.128712871287129	0.0396039603960396	0.0099009900990099	0.0198019801980198	0.168316831683168	0.0198019801980198	0.0099009900990099	0.0891089108910891	0.0099009900990099	0.0594059405940594	0.0099009900990099	0.0099009900990099	0.108910891089109	0.099009900990099	0.0099009900990099	0.0099009900990099	0.0693069306930693	0.0495049504950495	0.0792079207920792	0.0495049504950495	0.0693069306930693	0.0297029702970297	0.0792079207920792	0.0396039603960396	0.118811881188119	0.0099009900990099	0.326732673267327	0.0297029702970297	0.247524752475248	0.0396039603960396	0.297029702970297	0.158415841584158	0.0099009900990099	0.0198019801980198	0.0099009900990099	0.099009900990099	0.237623762376238	0.0891089108910891	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.099009900990099	0.0099009900990099
18_EnhAc	0.475247524752475	0.405940594059406	0.554455445544555	0.514851485148515	0.297029702970297	0.0396039603960396	0.198019801980198	0.495049504950495	0.405940594059406	0.168316831683168	0.346534653465347	0.128712871287129	0.128712871287129	0.663366336633663	0.316831683168317	0.465346534653465	0.0891089108910891	0.425742574257426	0.217821782178218	0.554455445544555	0.227722772277228	0.297029702970297	0.0891089108910891	0.148514851485149	0.0099009900990099	0.178217821782178	0.0099009900990099	0.0396039603960396	0.227722772277228	0.504950495049505	0.297029702970297	0.158415841584158	0.782178217821782	0.138613861386139	0.742574257425743	0.128712871287129	0.178217821782178	0.168316831683168	0.514851485148515	0.485148514851485	0.574257425742574	0.613861386138614	0.465346534653465	0.534653465346535	0.881188118811881	0.118811881188119	0.594059405940594	0.306930693069307	0.0891089108910891	0.247524752475248	0.524752475247525	0.168316831683168	0.099009900990099	0.188118811881188	0.0297029702970297	0.138613861386139	0.168316831683168	0.554455445544555	0.633663366336634	0.0198019801980198	0.594059405940594	0.168316831683168	0.148514851485149	0.0198019801980198	0.108910891089109	0.415841584158416	0.108910891089109	0.0495049504950495	0.0792079207920792	0.287128712871287	0.118811881188119	0.554455445544555	0.168316831683168	0.0495049504950495	0.0693069306930693	0.356435643564356	0.633663366336634	0.118811881188119	0.099009900990099	0.0099009900990099	0.485148514851485	0.207920792079208	0.099009900990099	0.207920792079208	0.148514851485149	0.0099009900990099	0.316831683168317	0.613861386138614	0.0396039603960396	0.207920792079208	0.435643564356436	0.415841584158416	0.0495049504950495	0.485148514851485	0.227722772277228	0.534653465346535	0.554455445544555	0.128712871287129	0.198019801980198	0.0792079207920792	0.0693069306930693	0.227722772277228	0.326732673267327	0.405940594059406	0.099009900990099	0.099009900990099	0.346534653465347	0.0792079207920792	0.376237623762376	0.306930693069307	0.386138613861386	0.326732673267327	0.0198019801980198	0.584158415841584	0.0594059405940594	0.118811881188119	0.277227722772277	0.257425742574257	0.207920792079208	0.0099009900990099	0.198019801980198	0.425742574257426	0.0396039603960396	0.0495049504950495	0.0495049504950495	0.247524752475248	0.0594059405940594
19_DNase	0.0198019801980198	0.0792079207920792	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0495049504950495	0.0198019801980198	0.0297029702970297	0.0297029702970297	0.0198019801980198	0.0099009900990099	0.0594059405940594	0.0099009900990099	0.099009900990099	0.0693069306930693	0.0198019801980198	0.0099009900990099	0.099009900990099	0.0396039603960396	0.108910891089109	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0396039603960396	0.0198019801980198	0.0396039603960396	0.0594059405940594	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0297029702970297	0.0198019801980198	0.0099009900990099	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0198019801980198	0.0495049504950495	0.0099009900990099	0.099009900990099	0.0594059405940594	0.0198019801980198	0.108910891089109	0.0495049504950495	0.0198019801980198	0.0495049504950495	0.0198019801980198	0.0495049504950495	0.0297029702970297	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0396039603960396	0.0297029702970297	0.0099009900990099	0.099009900990099	0.0495049504950495	0.0495049504950495	0.0495049504950495	0.0099009900990099	0.0099009900990099	0.0198019801980198	0.0099009900990099	0.0396039603960396	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0198019801980198	0.0099009900990099	0.0099009900990099	0.0396039603960396	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0396039603960396	0.0198019801980198	0.0099009900990099	0.0396039603960396	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.158415841584158	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0198019801980198	0.0396039603960396	0.0099009900990099	0.0099009900990099
