Status	E001	E002	E003	E004	E005	E006	E007	E008	E009	E010	E011	E012	E013	E014	E015	E016	E017	E018	E019	E020	E021	E022	E023	E024	E025	E026	E027	E028	E029	E030	E031	E032	E033	E034	E035	E036	E037	E038	E039	E040	E041	E042	E043	E044	E045	E046	E047	E048	E049	E050	E051	E052	E053	E054	E055	E056	E057	E058	E059	E061	E062	E063	E065	E066	E067	E068	E069	E070	E071	E072	E073	E074	E075	E076	E077	E078	E079	E080	E081	E082	E083	E084	E085	E086	E087	E088	E089	E090	E091	E092	E093	E094	E095	E096	E097	E098	E099	E100	E101	E102	E103	E104	E105	E106	E107	E108	E109	E110	E111	E112	E113	E114	E115	E116	E117	E118	E119	E120	E121	E122	E123	E124	E125	E126	E127	E128	E129
10_TxEnh5'	0.231768231768232	0.701298701298701	0.37962037962038	0.533466533466533	0.537462537462537	0.587412587412587	0.367632367632368	0.493506493506494	0.391608391608392	0.267732267732268	0.202797202797203	0.341658341658342	0.574425574425574	0.298701298701299	0.444555444555445	0.271728271728272	0.184815184815185	0.32967032967033	0.223776223776224	0.22977022977023	0.576423576423576	0.627372627372627	0.6003996003996	0.298701298701299	0.326673326673327	0.42957042957043	0.2997002997003	0.0849150849150849	0.521478521478521	0.127872127872128	0.40959040959041	0.609390609390609	0.623376623376623	0.562437562437562	0.386613386613387	0.362637362637363	0.156843156843157	0.44955044955045	0.146853146853147	0.302697302697303	0.215784215784216	0.414585414585415	0.371628371628372	0.588411588411588	0.168831168831169	0.137862137862138	0.18981018981019	0.491508491508492	0.514485514485514	0.606393606393606	0.292707292707293	0.178821178821179	0.114885114885115	0.428571428571429	0.400599400599401	0.457542457542458	0.356643356643357	0.391608391608392	0.422577422577423	0.0709290709290709	0.27972027972028	0.265734265734266	0.234765234765235	0.107892107892108	0.593406593406593	0.313686313686314	0.155844155844156	0.46953046953047	0.194805194805195	0.181818181818182	0.366633366633367	0.161838161838162	0.571428571428571	0.472527472527473	0.363636363636364	0.033966033966034	0.384615384615385	0.175824175824176	0.482517482517482	0.525474525474525	0.172827172827173	0.285714285714286	0.207792207792208	0.579420579420579	0.392607392607393	0.213786213786214	0.573426573426573	0.297702297702298	0.417582417582418	0.412587412587413	0.643356643356643	0.405594405594406	0.187812187812188	0.268731268731269	0.562437562437562	0.280719280719281	0.236763236763237	0.112887112887113	0.235764235764236	0.0779220779220779	0.258741258741259	0.533466533466533	0.162837162837163	0.230769230769231	0.031968031968032	0.0979020979020979	0.310689310689311	0.380619380619381	0.245754245754246	0.124875124875125	0.23976023976024	0.173826173826174	0.03996003996004	0.477522477522478	0.251748251748252	0.368631368631369	0.116883116883117	0.619380619380619	0.553446553446553	0.0849150849150849	0.278721278721279	0.120879120879121	0.312687312687313	0.648351648351648	0.233766233766234	0.355644355644356	0.592407592407592
11_TxEnh3'	0.504495504495505	0.468531468531469	0.510489510489511	0.576423576423576	0.235764235764236	0.500499500499501	0.348651348651349	0.496503496503497	0.517482517482518	0.555444555444555	0.413586413586414	0.340659340659341	0.373626373626374	0.559440559440559	0.545454545454545	0.546453546453546	0.334665334665335	0.434565434565435	0.491508491508492	0.515484515484515	0.564435564435564	0.328671328671329	0.582417582417582	0.571428571428571	0.666333666333666	0.260739260739261	0.268731268731269	0.358641358641359	0.546453546453546	0.497502497502497	0.53046953046953	0.435564435564436	0.031968031968032	0.168831168831169	0.548451548451548	0.6003996003996	0.00799200799200799	0.0699300699300699	0.001998001998002	0.00999000999000999	0.156843156843157	0.468531468531469	0.00899100899100899	0.398601398601399	0.030969030969031	0.00599400599400599	0.024975024975025	0.001998001998002	0.280719280719281	0.247752247752248	0.642357642357642	0.316683316683317	0.32967032967033	0.34965034965035	0.157842157842158	0.61038961038961	0.273726273726274	0.375624375624376	0.0979020979020979	0.251748251748252	0.0559440559440559	0.482517482517482	0.725274725274725	0.203796203796204	0.644355644355644	0.564435564435564	0.68031968031968	0.251748251748252	0.465534465534466	0.37962037962038	0.628371628371628	0.641358641358641	0.264735264735265	0.575424575424575	0.281718281718282	0.514485514485514	0.264735264735265	0.40959040959041	0.666333666333666	0.376623376623377	0.253746253746254	0.547452547452547	0.263736263736264	0.281718281718282	0.333666333666334	0.274725274725275	0.168831168831169	0.178821178821179	0.337662337662338	0.170829170829171	0.482517482517482	0.254745254745255	0.324675324675325	0.201798201798202	0.619380619380619	0.28971028971029	0.510489510489511	0.334665334665335	0.24975024975025	0.248751248751249	0.523476523476524	0.312687312687313	0.333666333666334	0.601398601398601	0.527472527472527	0.213786213786214	0.476523476523477	0.510489510489511	0.495504495504495	0.001998001998002	0.457542457542458	0.74025974025974	0.152847152847153	0.136863136863137	0.271728271728272	0.23976023976024	0.258741258741259	0.298701298701299	0.601398601398601	0.654345654345654	0.561438561438561	0.613386613386613	0.267732267732268	0.226773226773227	0.337662337662338	0.227772227772228	0.604395604395604
12_TxEnhW	0.0959040959040959	0.162837162837163	0.01998001998002	0.15984015984016	0.00999000999000999	0.0669330669330669	0.21978021978022	0.0919080919080919	0.0869130869130869	0.192807192807193	0.205794205794206	0.147852147852148	0.0719280719280719	0.251748251748252	0.033966033966034	0.123876123876124	0.164835164835165	0.111888111888112	0.030969030969031	0.028971028971029	0.031968031968032	0.102897102897103	0.10989010989011	0.026973026973027	0.031968031968032	0.0959040959040959	0.276723276723277	0.234765234765235	0.026973026973027	0.014985014985015	0.165834165834166	0.003996003996004	0.013986013986014	0.014985014985015	0.175824175824176	0.152847152847153	0.031968031968032	0.004995004995005	0.00899100899100899	0.00999000999000999	0.00899100899100899	0.00999000999000999	0.0709290709290709	0.0699300699300699	0.040959040959041	0.00599400599400599	0.00599400599400599	0.002997002997003	0.105894105894106	0.171828171828172	0.356643356643357	0.240759240759241	0.196803196803197	0.264735264735265	0.00899100899100899	0.041958041958042	0.213786213786214	0.012987012987013	0.120879120879121	0.0949050949050949	0.110889110889111	0.024975024975025	0.012987012987013	0.45954045954046	0.028971028971029	0.0739260739260739	0.178821178821179	0.26973026973027	0.045954045954046	0.038961038961039	0.022977022977023	0.021978021978022	0.0619380619380619	0.046953046953047	0.0949050949050949	0.593406593406593	0.156843156843157	0.320679320679321	0.132867132867133	0.20979020979021	0.282717282717283	0.464535464535465	0.104895104895105	0.0819180819180819	0.0969030969030969	0.206793206793207	0.193806193806194	0.027972027972028	0.136863136863137	0.0719280719280719	0.203796203796204	0.0999000999000999	0.025974025974026	0.520479520479521	0.00599400599400599	0.0529470529470529	0.0879120879120879	0.0999000999000999	0.0629370629370629	0.042957042957043	0.0929070929070929	0.012987012987013	0.204795204795205	0.02997002997003	0.276723276723277	0.301698301698302	0.011988011988012	0.113886113886114	0.227772227772228	0.102897102897103	0.115884115884116	0.154845154845155	0.263736263736264	0.047952047952048	0.260739260739261	0.034965034965035	0.146853146853147	0.046953046953047	0.11988011988012	0.231768231768232	0.218781218781219	0.020979020979021	0.037962037962038	0.026973026973027	0.127872127872128	0.0759240759240759	0.013986013986014
13_EnhA1	0.461538461538462	0.355644355644356	0.355644355644356	0.116883116883117	0.593406593406593	0.438561438561439	0.0979020979020979	0.562437562437562	0.120879120879121	0.110889110889111	0.621378621378621	0.117882117882118	0.664335664335664	0.557442557442557	0.518481518481518	0.58041958041958	0.621378621378621	0.575424575424575	0.241758241758242	0.207792207792208	0.382617382617383	0.456543456543457	0.606393606393606	0.256743256743257	0.297702297702298	0.136863136863137	0.500499500499501	0.108891108891109	0.520479520479521	0.357642357642358	0.482517482517482	0.381618381618382	0.614385614385614	0.226773226773227	0.438561438561439	0.312687312687313	0.31968031968032	0.137862137862138	0.197802197802198	0.243756243756244	0.051948051948052	0.018981018981019	0.12987012987013	0.023976023976024	0.0789210789210789	0.462537462537463	0.107892107892108	0.251748251748252	0.143856143856144	0.330669330669331	0.58041958041958	0.416583416583417	0.606393606393606	0.55044955044955	0.265734265734266	0.141858141858142	0.571428571428571	0.493506493506494	0.509490509490509	0.314685314685315	0.582417582417582	0.47952047952048	0.661338661338661	0.542457542457542	0.555444555444555	0.508491508491508	0.494505494505495	0.716283716283716	0.155844155844156	0.542457542457542	0.31968031968032	0.523476523476524	0.514485514485514	0.285714285714286	0.65034965034965	0.456543456543457	0.637362637362637	0.222777222777223	0.506493506493506	0.578421578421578	0.106893106893107	0.58041958041958	0.315684315684316	0.431568431568432	0.546453546453546	0.183816183816184	0.567432567432567	0.0879120879120879	0.126873126873127	0.21978021978022	0.0739260739260739	0.497502497502497	0.334665334665335	0.652347652347652	0.377622377622378	0.267732267732268	0.533466533466533	0.342657342657343	0.4995004995005	0.527472527472527	0.211788211788212	0.502497502497502	0.649350649350649	0.0929070929070929	0.545454545454545	0.415584415584416	0.553446553446553	0.506493506493506	0.55044955044955	0.721278721278721	0.27972027972028	0.025974025974026	0.460539460539461	0.141858141858142	0.247752247752248	0.154845154845155	0.164835164835165	0.308691308691309	0.277722277722278	0.444555444555445	0.177822177822178	0.163836163836164	0.557442557442557	0.484515484515485	0.256743256743257	0.515484515484515	0.478521478521479
14_EnhA2	0.0679320679320679	0.533466533466533	0.577422577422577	0.175824175824176	0.588411588411588	0.515484515484515	0.164835164835165	0.16983016983017	0.246753246753247	0.03996003996004	0.046953046953047	0.144855144855145	0.242757242757243	0.024975024975025	0.148851148851149	0.033966033966034	0.0919080919080919	0.037962037962038	0.02997002997003	0.11988011988012	0.274725274725275	0.155844155844156	0.004995004995005	0.100899100899101	0.010989010989011	0.238761238761239	0.022977022977023	0.024975024975025	0.564435564435564	0.558441558441558	0.350649350649351	0.428571428571429	0.338661338661339	0.143856143856144	0.211788211788212	0.431568431568432	0.543456543456543	0.443556443556444	0.237762237762238	0.396603396603397	0.024975024975025	0.102897102897103	0.54045954045954	0.0919080919080919	0.517482517482518	0.382617382617383	0.548451548451548	0.262737262737263	0.0689310689310689	0.128871128871129	0.032967032967033	0.03996003996004	0.156843156843157	0.046953046953047	0.287712287712288	0.241758241758242	0.180819180819181	0.113886113886114	0.0879120879120879	0.174825174825175	0.026973026973027	0.21978021978022	0.268731268731269	0.00799200799200799	0.360639360639361	0.125874125874126	0.266733266733267	0.402597402597403	0.036963036963037	0.0789210789210789	0.347652347652348	0.130869130869131	0.276723276723277	0.024975024975025	0.354645354645355	0.14985014985015	0.41958041958042	0.48951048951049	0.032967032967033	0.301698301698302	0.171828171828172	0.295704295704296	0.133866133866134	0.294705294705295	0.451548451548452	0.0619380619380619	0.016983016983017	0.441558441558442	0.194805194805195	0.0719280719280719	0.197802197802198	0.585414585414585	0.361638361638362	0.382617382617383	0.27972027972028	0.313686313686314	0.194805194805195	0.555444555444555	0.313686313686314	0.118881118881119	0.120879120879121	0.408591408591409	0.606393606393606	0.185814185814186	0.0709290709290709	0.100899100899101	0.0559440559440559	0.041958041958042	0.010989010989011	0.335664335664336	0.13986013986014	0.010989010989011	0.304695304695305	0.167832167832168	0.028971028971029	0.186813186813187	0.026973026973027	0.231768231768232	0.163836163836164	0.017982017982018	0.017982017982018	0.001998001998002	0.242757242757243	0.108891108891109	0.176823176823177	0.126873126873127	0.0709290709290709
15_EnhAF	0.181818181818182	0.265734265734266	0.038961038961039	0.217782217782218	0.0749250749250749	0.112887112887113	0.303696303696304	0.153846153846154	0.00799200799200799	0.038961038961039	0.62037962037962	0.001998001998002	0.378621378621379	0.211788211788212	0.026973026973027	0.0629370629370629	0.046953046953047	0.0949050949050949	0.013986013986014	0.20979020979021	0.210789210789211	0.015984015984016	0.01998001998002	0.035964035964036	0.003996003996004	0.002997002997003	0.176823176823177	0.024975024975025	0.002997002997003	0.236763236763237	0.526473526473527	0.23976023976024	0.625374625374625	0.130869130869131	0.414585414585415	0.385614385614386	0.150849150849151	0.388611388611389	0.181818181818182	0.544455544455544	0.0649350649350649	0.298701298701299	0.0999000999000999	0.460539460539461	0.617382617382617	0.185814185814186	0.245754245754246	0.35964035964036	0.022977022977023	0.267732267732268	0.0899100899100899	0.000999000999000999	0.471528471528472	0.390609390609391	0.0709290709290709	0.174825174825175	0.002997002997003	0.004995004995005	0.192807192807193	0.213786213786214	0.296703296703297	0.113886113886114	0.334665334665335	0.0629370629370629	0.016983016983017	0.164835164835165	0.017982017982018	0.61038961038961	0.00999000999000999	0.0539460539460539	0.024975024975025	0.0619380619380619	0.22977022977023	0.033966033966034	0.021978021978022	0.0639360639360639	0.0569430569430569	0.003996003996004	0.238761238761239	0.53946053946054	0.0549450549450549	0.043956043956044	0.050949050949051	0.256743256743257	0.232767232767233	0.338661338661339	0.183816183816184	0.011988011988012	0.0729270729270729	0.047952047952048	0.0899100899100899	0.260739260739261	0.0979020979020979	0.105894105894106	0.548451548451548	0.377622377622378	0.04995004995005	0.181818181818182	0.0589410589410589	0.162837162837163	0.015984015984016	0.243756243756244	0.0989010989010989	0.108891108891109	0.0789210789210789	0.304695304695305	0.453546453546454	0.223776223776224	0.227772227772228	0.363636363636364	0.0829170829170829	0.00999000999000999	0.446553446553447	0.466533466533467	0.003996003996004	0.104895104895105	0.037962037962038	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.576423576423576	0.0919080919080919	0.001998001998002	0.000999000999000999	0.004995004995005	0.000999000999000999	0.001998001998002
16_EnhW1	0.253746253746254	0.0649350649350649	0.498501498501498	0.535464535464535	0.157842157842158	0.026973026973027	0.16983016983017	0.343656343656344	0.348651348651349	0.396603396603397	0.438561438561439	0.0899100899100899	0.595404595404595	0.0539460539460539	0.185814185814186	0.244755244755245	0.430569430569431	0.450549450549451	0.035964035964036	0.020979020979021	0.224775224775225	0.130869130869131	0.175824175824176	0.428571428571429	0.125874125874126	0.321678321678322	0.124875124875125	0.4995004995005	0.0879120879120879	0.282717282717283	0.0809190809190809	0.445554445554446	0.22977022977023	0.127872127872128	0.03996003996004	0.032967032967033	0.292707292707293	0.248751248751249	0.136863136863137	0.134865134865135	0.154845154845155	0.173826173826174	0.253746253746254	0.038961038961039	0.0889110889110889	0.282717282717283	0.460539460539461	0.204795204795205	0.051948051948052	0.23976023976024	0.0729270729270729	0.326673326673327	0.237762237762238	0.00599400599400599	0.0949050949050949	0.213786213786214	0.188811188811189	0.112887112887113	0.582417582417582	0.454545454545455	0.174825174825175	0.352647352647353	0.387612387612388	0.266733266733267	0.0729270729270729	0.0989010989010989	0.0629370629370629	0.184815184815185	0.133866133866134	0.051948051948052	0.0759240759240759	0.117882117882118	0.376623376623377	0.322677322677323	0.173826173826174	0.257742257742258	0.262737262737263	0.308691308691309	0.438561438561439	0.360639360639361	0.12987012987013	0.0669330669330669	0.564435564435564	0.272727272727273	0.23976023976024	0.274725274725275	0.116883116883117	0.0719280719280719	0.555444555444555	0.147852147852148	0.531468531468531	0.564435564435564	0.531468531468531	0.37962037962038	0.205794205794206	0.366633366633367	0.157842157842158	0.491508491508492	0.312687312687313	0.405594405594406	0.197802197802198	0.22977022977023	0.363636363636364	0.504495504495505	0.225774225774226	0.344655344655345	0.487512487512487	0.363636363636364	0.142857142857143	0.258741258741259	0.144855144855145	0.124875124875125	0.315684315684316	0.38961038961039	0.142857142857143	0.544455544455544	0.215784215784216	0.521478521478521	0.548451548451548	0.512487512487512	0.424575424575425	0.035964035964036	0.177822177822178	0.542457542457542	0.157842157842158	0.579420579420579	0.34965034965035
17_EnhW2	0.000999000999000999	0.001998001998002	0.000999000999000999	0.000999000999000999	0.00799200799200799	0.001998001998002	0.0849150849150849	0.004995004995005	0.000999000999000999	0.001998001998002	0.001998001998002	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.001998001998002	0.00799200799200799	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.00799200799200799	0.0779220779220779	0.025974025974026	0.020979020979021	0.000999000999000999	0.000999000999000999	0.276723276723277	0.013986013986014	0.532467532467532	0.027972027972028	0.043956043956044	0.014985014985015	0.020979020979021	0.02997002997003	0.000999000999000999	0.000999000999000999	0.017982017982018	0.00699300699300699	0.0629370629370629	0.016983016983017	0.035964035964036	0.004995004995005	0.00999000999000999	0.036963036963037	0.00599400599400599	0.023976023976024	0.025974025974026	0.026973026973027	0.000999000999000999	0.103896103896104	0.003996003996004	0.000999000999000999	0.16983016983017	0.00999000999000999	0.00599400599400599	0.000999000999000999	0.0579420579420579	0.00899100899100899	0.0899100899100899	0.100899100899101	0.00599400599400599	0.142857142857143	0.001998001998002	0.211788211788212	0.000999000999000999	0.003996003996004	0.00599400599400599	0.002997002997003	0.157842157842158	0.000999000999000999	0.002997002997003	0.002997002997003	0.125874125874126	0.0829170829170829	0.014985014985015	0.188811188811189	0.046953046953047	0.0919080919080919	0.0559440559440559	0.00599400599400599	0.143856143856144	0.017982017982018	0.017982017982018	0.0679320679320679	0.117882117882118	0.020979020979021	0.001998001998002	0.015984015984016	0.0959040959040959	0.010989010989011	0.021978021978022	0.0849150849150849	0.010989010989011	0.037962037962038	0.024975024975025	0.00599400599400599	0.106893106893107	0.0999000999000999	0.002997002997003	0.00699300699300699	0.027972027972028	0.031968031968032	0.104895104895105	0.0529470529470529	0.0829170829170829	0.0769230769230769	0.048951048951049	0.016983016983017	0.0999000999000999	0.004995004995005	0.335664335664336	0.033966033966034	0.217782217782218	0.022977022977023	0.217782217782218	0.173826173826174	0.004995004995005	0.014985014985015	0.000999000999000999	0.0979020979020979	0.264735264735265	0.0959040959040959	0.00599400599400599	0.001998001998002	0.001998001998002	0.047952047952048	0.000999000999000999
18_EnhAc	0.548451548451548	0.458541458541459	0.574425574425574	0.497502497502497	0.298701298701299	0.0729270729270729	0.157842157842158	0.472527472527473	0.401598401598402	0.174825174825175	0.308691308691309	0.11988011988012	0.106893106893107	0.638361638361638	0.298701298701299	0.394605394605395	0.13986013986014	0.404595404595405	0.236763236763237	0.532467532467532	0.22977022977023	0.317682317682318	0.038961038961039	0.142857142857143	0.00899100899100899	0.155844155844156	0.004995004995005	0.03996003996004	0.192807192807193	0.493506493506494	0.304695304695305	0.13986013986014	0.708291708291708	0.187812187812188	0.732267732267732	0.151848151848152	0.167832167832168	0.231768231768232	0.53046953046953	0.44955044955045	0.551448551448551	0.55044955044955	0.521478521478521	0.62037962037962	0.84015984015984	0.0959040959040959	0.561438561438561	0.361638361638362	0.0899100899100899	0.231768231768232	0.512487512487512	0.103896103896104	0.0649350649350649	0.108891108891109	0.036963036963037	0.115884115884116	0.176823176823177	0.543456543456543	0.618381618381618	0.047952047952048	0.734265734265734	0.145854145854146	0.191808191808192	0.004995004995005	0.11988011988012	0.436563436563437	0.180819180819181	0.021978021978022	0.0729270729270729	0.270729270729271	0.182817182817183	0.599400599400599	0.20979020979021	0.036963036963037	0.0759240759240759	0.314685314685315	0.614385614385614	0.0759240759240759	0.110889110889111	0.033966033966034	0.443556443556444	0.153846153846154	0.0769230769230769	0.241758241758242	0.113886113886114	0.003996003996004	0.318681318681319	0.56043956043956	0.012987012987013	0.123876123876124	0.393606393606394	0.477522477522478	0.0569430569430569	0.62037962037962	0.31968031968032	0.480519480519481	0.468531468531469	0.127872127872128	0.186813186813187	0.0699300699300699	0.0819180819180819	0.224775224775225	0.364635364635365	0.391608391608392	0.0619380619380619	0.120879120879121	0.447552447552448	0.0629370629370629	0.337662337662338	0.295704295704296	0.423576423576424	0.375624375624376	0.016983016983017	0.556443556443556	0.046953046953047	0.107892107892108	0.303696303696304	0.286713286713287	0.21978021978022	0.010989010989011	0.221778221778222	0.480519480519481	0.0539460539460539	0.044955044955045	0.024975024975025	0.264735264735265	0.04995004995005
19_DNase	0.001998001998002	0.0599400599400599	0.01998001998002	0.001998001998002	0.000999000999000999	0.035964035964036	0.010989010989011	0.017982017982018	0.017982017982018	0.004995004995005	0.00899100899100899	0.043956043956044	0.000999000999000999	0.044955044955045	0.023976023976024	0.003996003996004	0.001998001998002	0.123876123876124	0.048951048951049	0.0659340659340659	0.001998001998002	0.000999000999000999	0.00699300699300699	0.002997002997003	0.00799200799200799	0.016983016983017	0.023976023976024	0.025974025974026	0.025974025974026	0.022977022977023	0.00599400599400599	0.00599400599400599	0.001998001998002	0.011988011988012	0.00999000999000999	0.001998001998002	0.000999000999000999	0.000999000999000999	0.001998001998002	0.011988011988012	0.002997002997003	0.001998001998002	0.000999000999000999	0.000999000999000999	0.018981018981019	0.001998001998002	0.002997002997003	0.000999000999000999	0.004995004995005	0.001998001998002	0.000999000999000999	0.00699300699300699	0.000999000999000999	0.000999000999000999	0.002997002997003	0.002997002997003	0.000999000999000999	0.017982017982018	0.002997002997003	0.000999000999000999	0.000999000999000999	0.013986013986014	0.00599400599400599	0.042957042957043	0.002997002997003	0.0799200799200799	0.0609390609390609	0.001998001998002	0.0759240759240759	0.0679320679320679	0.017982017982018	0.0579420579420579	0.000999000999000999	0.010989010989011	0.00899100899100899	0.001998001998002	0.000999000999000999	0.017982017982018	0.001998001998002	0.000999000999000999	0.000999000999000999	0.028971028971029	0.030969030969031	0.002997002997003	0.0899100899100899	0.02997002997003	0.026973026973027	0.046953046953047	0.003996003996004	0.003996003996004	0.002997002997003	0.000999000999000999	0.024975024975025	0.011988011988012	0.004995004995005	0.002997002997003	0.000999000999000999	0.001998001998002	0.001998001998002	0.010989010989011	0.024975024975025	0.00899100899100899	0.002997002997003	0.001998001998002	0.00899100899100899	0.003996003996004	0.000999000999000999	0.00999000999000999	0.011988011988012	0.001998001998002	0.024975024975025	0.003996003996004	0.000999000999000999	0.002997002997003	0.003996003996004	0.000999000999000999	0.124875124875125	0.000999000999000999	0.002997002997003	0.001998001998002	0.000999000999000999	0.000999000999000999	0.004995004995005	0.022977022977023	0.0539460539460539	0.000999000999000999	0.004995004995005
